,author,cid,text,time,search_query,video_id,word_count,char_lengh,n_avg_word,n_numerics,upper_case,time_tag,urls_tag,hash_tag,emoji_tag,polarity,subjectivity,sentiment
31493,truth studio,UgzWE_WtwR10x9HXHPZ4AaABAg.8anbDenVeqh8au8vuYirg8,PIX Series :-u should give a copyright disclaimer in ur video and in description,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,14,80,4.785714285714286,0,1,,,,,0.0,0.0,neutral
31495,PIX Series,UgzWE_WtwR10x9HXHPZ4AaABAg.8anbDenVeqh8av5BgbQwwa,we create covers by our itself creativity ! they are COVERS and most of music artist does that ! so everyone would be getting notices ?,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,26,135,4.230769230769231,0,1,,,,,0.625,0.5,positive
31496,PIX Series,UgzWE_WtwR10x9HXHPZ4AaABAg.8anbDenVeqh8av5VlRGmry,We just make covers here ! wo humne humari creativity se hi banaye hai ! 0% music in our videos comes from any other channel ! and almost every music artist does this ! they all make covers ! for eg. SANAM ! so does everyone get such notices! thank you!!,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,51,254,4.0,0,1,,,,,-0.152587890625,0.4375,negative
31500,Life In Canada Vlog,UgzWE_WtwR10x9HXHPZ4AaABAg.8anbDenVeqh8bjEWpBJWZy,PIX Series i just sub to you now please sub me back or unsub thanks,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,15,67,3.533333333333333,0,1,,,,,0.1,0.1,positive
31502,Life In Canada Vlog,UgzWE_WtwR10x9HXHPZ4AaABAg.8anbDenVeqh8bjFmEB9Jkd,MY WORLD I’ll just sub to done now please sub me back thanks,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,13,60,3.6923076923076925,0,2,,,,,0.1,0.1,positive
31507,dx khmerboy,UgzWE_WtwR10x9HXHPZ4AaABAg.8anbDenVeqh8byQJZYQIeG,"Please SUB me , i will SUB you back , thank you .",1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,13,49,2.8461538461538463,0,2,,,,,0.0,0.0,neutral
31508,BeaUtY mAKe uP and InTreStiNG vidoOs,UgzWE_WtwR10x9HXHPZ4AaABAg.8anbDenVeqh8ctJgOwRUCV,PIX Series sub me i will sub u back with 5 channels,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,51,3.3333333333333335,1,1,,,,,0.0,0.0,neutral
31512,Hallo Rajasthan,UgzWE_WtwR10x9HXHPZ4AaABAg.8anbDenVeqh8dZwfpOFTaE,"BeaUtY mAKe uP and InTreStiNG vidoOs subd , now your turn.",1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,58,4.363636363636363,0,0,,,,,0.0,0.0,neutral
31513,Alexia Savva,UgzWE_WtwR10x9HXHPZ4AaABAg.8anbDenVeqh8q5AHlc65sJ,I am new in youtube guys i would like if you sunscribe me! Help me❤❤,4 months ago,getting_more_views_on_youtube,GSFRXFI0pKc,15,68,3.6,0,1,,,,❤❤,0.17045454545454544,0.45454545454545453,positive
31514,AbRaR BalOCh 5t3,UgyrgoxY-EGDcb89dNJ4AaABAg,Yr bhai jb bhi mai YouTube pe apna cover photo dalta hun WO kehta hay Kay your photo is too short ase he msg aatay hain plz aap batao key main apni marzi Kay cover photo bana Kay kesay daalsakta hu ??,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,42,200,3.7857142857142856,0,1,,,,,0.05555555555555555,0.5444444444444444,positive
31516,Sheikh Mo Arshad,Ugx_cN_pv8zBu3ixsb14AaABAg,mene whatsapp status video dali hai to sir mujhe kya karna hoga plz sir kuch to bata di jiye plzzzz,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,20,99,4.0,0,0,,,,,0.0,0.0,neutral
31524,CLASHING SINGH,UgwOOMl26C4sBbob36J4AaABAg,BRO PLEASE MAKE MY CHANNEL NAME FOR SUBSCRIBING IN UR VIDEOS,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,60,4.545454545454546,0,11,,,,,0.0,0.0,neutral
31525,FUN TECH,UgzUXind6mmmwMZwGsd4AaABAg,Bhai mera ek kaam kar do please mere bhi subscribers badhwa do please,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,13,69,4.384615384615385,0,0,,,,,-0.5,0.5,negative
31530,verma gola,Ugx7aLlI8KOR_Owsfy14AaABAg,bahut hi mast bhai superb nyc awesome kya kahu yrr kuch word hi nhi hai ab khne ko,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,18,82,3.611111111111111,0,0,,,,,1.0,1.0,positive
31532,verma gola,Ugx7aLlI8KOR_Owsfy14AaABAg.8alQqnX-RrX8aqG1c7oiNX,All about tech hindi bhai yrrr but mera viewer abhi bhi nhi bd rha hai,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,15,70,3.7333333333333334,0,0,,,,,0.0,0.0,neutral
31538,Laughter Drills,UgxsPxUPuR7TjOr10Zx4AaABAg,Bro what this we should do before uploading video like monetize or many more please answer.,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,16,91,4.75,0,0,,,,,0.5,0.5,positive
31541,Peemedy Kument,UgwjGDion5Ucoo7Fom54AaABAg,sir yeh sab jhut hai 2 din ho gaye hai meri video pe bas 4 view hai balki baki video pe jo ki public pe thi us par jayada hai ..check the video of kalashi ristadar in my channel in play list..,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,42,192,3.5952380952380953,2,0,,,,,0.0,0.06666666666666667,neutral
31544,RP Status,UgxC-pzArj2dYNptsXB4AaABAg,bhai mere 10000 views ho gaye hai but Monetisation on nhi huaa hai to main kya kru uske liye,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,19,92,3.8947368421052633,1,0,,,,,-0.16666666666666669,0.41666666666666663,negative
31545,Mahi 15,UgxC-pzArj2dYNptsXB4AaABAg.8aioKVD6FLx8akq7zQn6wv,RP Status wait karo bhai 2 3 din baad waps try kro ho jaayega,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,14,61,3.4285714285714284,2,1,,,,,0.0,0.0,neutral
31549,lovers status for whatsapp 2018,UgxC-pzArj2dYNptsXB4AaABAg.8aioKVD6FLx8bJ8OTn4U1O,Bhai public kab karna hai 10000 views ke baad ...Plz rply,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,57,4.2727272727272725,1,0,,,,,0.0,0.06666666666666667,neutral
31550,lovers status for whatsapp 2018,UgxC-pzArj2dYNptsXB4AaABAg.8aioKVD6FLx8bJ9QzgSe8d,Matlb ki video per jab tak 10000 views na ho tab tak unlisted rakhna hai..,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,15,74,4.0,1,0,,,,,0.0,0.0,neutral
31552,lovers status for whatsapp 2018,UgxC-pzArj2dYNptsXB4AaABAg.8aioKVD6FLx8bJH1GTgl8s,Ayush Parmar bhaiyaa ek aor cheej bata do bhai please bhai kya karun mera channel search list me bahut down me dikha rha hai bhaiyaa plz help kar do👨👨,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,29,150,4.206896551724138,0,0,,,,👨👨,-0.15555555555555559,0.2888888888888889,negative
31553,lovers status for whatsapp 2018,UgxC-pzArj2dYNptsXB4AaABAg.8aioKVD6FLx8bJSazICCBA,Ayush bhai plz bhai help kar do na bhai please rply kar do...,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,13,61,3.769230769230769,0,0,,,,,0.0,0.0,neutral
31558,Funky Bros,UgzausUhB9dL2NxU1PN4AaABAg,Bhai mera ek channel h sujal ka style uspe 2 video viral h lekin baki sab p kam views h 1675 subscribers h,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,23,106,3.652173913043478,2,0,,,,,0.0,0.0,neutral
31559,T4 TECH AND INFO [MALLU],UgyanXSFxnx-PRoJY5R4AaABAg,please sub my channel and get a sub for ur channel from me,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,13,58,3.5384615384615383,0,0,,,,,0.0,0.0,neutral
31560,Parul Wadkar,UgwGu-0exYX3vv2le5R4AaABAg,DON'T DO VIDEOS UNLISTED BECAUSE If You Will Do Videos Unlisted Anybody Will Not See Your Videos And You Will Get 0 SUBSCRIBERS And 0 VIEWS.,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,26,140,4.423076923076923,2,7,,,,,0.0,0.0,neutral
31563,ER. HIMANSHU SETIA,Ugy35yPjXuBz0bEUhfN4AaABAg,what is the thmb nail youtube channel .....how to make it my contact no. is 7508040349,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,16,86,4.4375,1,0,,,,,0.0,0.0,neutral
31574,GILLANI NEWS,Ugyx-m8g0qPXX3Y_D414AaABAg,bhi subscribe k liye url kesy add karty hain subscribe ka url kesy hasill karain gay,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,16,84,4.3125,0,0,,,,,0.4166666666666667,0.5833333333333334,positive
31579,The Mallu Reporter,Ugxj5fGZqECQTUzmhKZ4AaABAg.8ah3Se8OGLp8b3OziUSTs7,Games Entertanmentramal Hi Apko Australia say channel promoter chahiyatho Watsup karna +61411530864,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,99,7.333333333333333,0,0,,,,,0.0,0.0,neutral
31603,power director,Ugw5EhF2LGnDJPZbjPh4AaABAg.8aeduEbb6GY8aeg3gh0AFD,publish kaise kare and unlisted kab public karna hai please say it,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,66,4.583333333333333,0,0,,,,,0.0,0.06666666666666667,neutral
31604,Anime UNIVERSE,Ugxr2bG2d1w4TXMyDVB4AaABAg,8 views in 8 hours I lost hope but I won't unlike the video thanks shukria bro,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,17,78,3.6470588235294117,2,2,,,,,0.2,0.2,positive
31605,jamal trazi,UgxWL67yvCQ7EbCAKlZ4AaABAg,"Bhai video monitize 10,000 view se pehly kr sakty hain k nai agr kr sakty hain tu is me koi issu tu nai??",1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,23,105,3.608695652173913,0,0,,,,,0.0,0.0,neutral
31607,ticket2 explore,UgxpF-nnQ6FRq6FbQDF4AaABAg,Yeah toh obvious hai..how to make aur how to earn jaise Title pr view aaa hi jatey hai ...aur jitney b video maine dekhye hai ..Wo sirf yeah hi ek example de rahe hai taki apne view banaye...bagwan se daro.ullu na banoa.,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,42,220,4.261904761904762,0,0,,,,,0.0,0.5,neutral
31608,Anime UNIVERSE,UgyzA1n1PBYizApbLEZ4AaABAg,Did all that unlisted from public watermark didn't change bro Will I hit 10k views lets see tomorrow morning if we can reach 1k,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,24,127,4.333333333333333,0,1,,,,,0.0,0.06666666666666667,neutral
31618,GOLDEN JACKPOT,UgwPxSqTFiCOZuIAbDh4AaABAg,How to open Amazon affiliate program??? How to earn from there?,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,63,4.818181818181818,0,0,,,,,0.0,0.5,neutral
31622,SM Arriyan,Ugy6JgVQ8IJa5ryYjtN4AaABAg.8aauZlkWjmP8aaw69RZZlZ,Bad Shots bhai like and comment in my last video i will subscribe you now,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,15,73,3.933333333333333,0,0,,,,,-0.3499999999999999,0.36666666666666664,negative
31624,SM Arriyan,UgznqKm3NLc1NcxDigR4AaABAg.8aathCoAAZF8aaw9yvqOGr,Shivam Singh bhai like and comment in my last video i will subscribe you now,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,15,76,4.133333333333334,0,0,,,,,0.0,0.06666666666666667,neutral
31626,SM Arriyan,Ugw5xVURq79bx6ny5kB4AaABAg.8aah3kHRnqs8aawGdwh4BB,Car Tech like and comment in my last video i will subscribe you,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,13,63,3.923076923076923,0,0,,,,,0.0,0.06666666666666667,neutral
31627,Car Tech,Ugw5xVURq79bx6ny5kB4AaABAg.8aah3kHRnqs8aawQkGvk8l,haha okk can u give me the link of your last video??,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,52,3.4166666666666665,0,0,,,,,0.1,0.18333333333333332,positive
31629,Cricketers songs edit,UgyjoqQ8HhEB0keEMO14AaABAg,How to get highlights of cricket match but not from youtube,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,59,4.454545454545454,0,0,,,,,0.0,0.0,neutral
31630,SM Arriyan,UgyjoqQ8HhEB0keEMO14AaABAg.8aaG0wFapsK8aawM6QeedA,Cricketers songs edit comment on my last video i will subscribe you,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,67,4.666666666666667,0,0,,,,,0.0,0.06666666666666667,neutral
31633,Tech Glow,UgzOFj-rlxhkBcqka2x4AaABAg,Bhai I want some suggestions from you can you provide me you email id,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,14,69,4.0,0,1,,,,,0.0,0.0,neutral
31636,TecH KrrisH-Technical Krishnendu Bangla&Hindi,UgzGyCBrGk7_bAtoYQB4AaABAg,SIR MAIN YOUTUB MAIN NAYA HU AAP KA HELP CHIYA. AAP KA VIDEO BOHUTY ACHA LAGA,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,16,77,3.875,0,16,,,,,0.16666666666666666,0.3333333333333333,positive
31637,BD TheSickness,UgyztsFEEUBXeeHCLcJ4AaABAg,Vai best wishes to you..and wishing me the best of luck 😹😹,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,58,3.9166666666666665,0,0,,,,😹😹,1.0,0.3,positive
31638,Nikkhil YC,UgyP701l_lxuD0FcMkh4AaABAg,sir apka video dekne bad meine same try kiya aur video ko views meley thanks sir and support,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,18,92,4.166666666666667,0,0,,,,,-0.1666666666666666,0.33055555555555555,negative
31639,The Mallu Reporter,UgyP701l_lxuD0FcMkh4AaABAg.8a_XlbSZGhr8b3OrLrY8TS,The Romantic king Hi Apko Australia say channel promoter chahiyatho Watsup karna +61411530864,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,13,93,6.230769230769231,0,0,,,,,0.0,0.5,neutral
31641,Health and fitness,UgxkFd8KJzV5V0-rFTd4AaABAg,sir unlisted krny k bad us ko public ni krna is ki kia waja h plz reply sir,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,18,75,3.2222222222222223,0,0,,,,,-0.3499999999999999,0.36666666666666664,negative
31646,COMEDY WITH BAJRANG,Ugx_V0RnS-0nLu5HEbl4AaABAg,sir mera channel search m nhi aara h m kya kru,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,46,3.272727272727273,0,0,,,,,0.0,0.0,neutral
31650,The VideoTape,UgySj5Ndx70EfMPoGY54AaABAg,Funny videos upload karne hai mujhe pr contained kha se laau ? Or khi se copy kiya to copyright. Baki channels v to wahi video dalte h pr copyright nhi lgta unka .Q?,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,33,165,4.03030303030303,0,1,,,,,0.25,1.0,positive
31653,Dance action or comedy,UgzQ3zEmuDdcMdMPb5p4AaABAg,Apka discription mera channel link di di jiye na please boda bhai,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,65,4.5,0,0,,,,,0.0,0.0,neutral
31654,The Mallu Reporter,UgzQ3zEmuDdcMdMPb5p4AaABAg.8aW_twlQVeW8b3POh4IT-K,Dance action or comedy Hi Apko Australia say channel promoter chahiyatho Watsup karna +61411530864,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,14,98,6.071428571428571,0,0,,,,,0.1,0.1,positive
31655,Dance action or comedy,Ugw9KoT5vrfvrhRjIAB4AaABAg,Bhai maine noya channel khula hai Views nehi araha hai subscribe nehi kar rahi hai ap mera channel subscribe karlona please maine nehi bar para ha ho please kuch kariye ap look nehi karega to kon karega,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,37,202,4.486486486486487,0,0,,,,,0.0,0.0,neutral
31657,The Crypto World,UgzrnfUSmdKIV-mgSo54AaABAg,Bhai apne video ko ...unlisted krne ka reason Nhi btaya ...can you please tell me that ..thanks 😊,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,18,97,4.444444444444445,0,0,,,,😊,0.0,0.0,neutral
31658,MUKESH SWAIN,UgwihvEm582Ka7mv1Qd4AaABAg,"Mene YouTube Partner Programme terms pe upna country us select kardiya by mistake so me addsence me singnup nehin kar paa raaha hun , please hlp me how to change my country in YouTube Partner Programme terms",1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,37,207,4.621621621621622,0,0,,,,,0.0,0.0,neutral
31663,New World,Ugz-JpBurr_4s3ieL2B4AaABAg,Sir mai news channel k screen record ker k you tube per dalta Hun....kya uss se earning hogi ya nahi......please ek Baar aap mere youtube channel Ko visit ker k bta de ki mujhe kya kerna hoga for good result ...I m new on youtube,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,45,229,4.111111111111111,0,1,,,,,0.11212121212121211,0.5181818181818182,positive
31664,Earning And learing,UgwOGg0J-YvSxgCytLt4AaABAg,Hyy akash ....i am adding video about whatsapp status and news,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,62,4.7272727272727275,0,0,,,,,0.0,0.0,neutral
31667,Meraj Akhtar,UgzfeIikxaDNM3JAqB54AaABAg,bhai badhiya ap apna no de sakye ho plzz plzz bhai,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,50,3.6363636363636362,0,0,,,,,0.0,0.0,neutral
31668,Chandraprakash Tolani,UgxzPDJQDrupnoRn6ph4AaABAg,Aapne pehle UNLISTED kiya then PUBLIC. ye kyun kiya. Ye to aapne samjaya hi nai,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,15,79,4.333333333333333,0,2,,,,,0.0,0.06666666666666667,neutral
31670,Parkash Kumar,Ugw7YOoUmp5taAa-U2p4AaABAg,Call +91-9988959320 and get the exam results in your favor. 100% result. No Fake promise.,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,15,89,5.0,0,0,,,,,0.25,1.0,positive
31677,Half engineer,UgyUeDfs6VQA3PFCeCF4AaABAg,Dear sir. Mera chanle m Sirf Ek video dikhta h Jb ki m 3viedo post kiya hu,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,17,74,3.411764705882353,0,0,,,,,0.0,0.0,neutral
31681,Entertainment Shots,Ugw0eQ8RYyH_OofcUxx4AaABAg,yr ye btao k video ko edit kesy krty hain and during video lower right corner me jo subsribe ka logo h wo kesy ah skta h,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,27,120,3.4814814814814814,0,0,,,,,0.2857142857142857,0.5357142857142857,positive
31691,Kamal Bhatia,UgyOGfwWL_hM-NY8wit4AaABAg,Kitni tune bakchodi kari bhai itna kuch kaam ka to btaya nahi isiliye bol kaam Aur important jyada bta,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,19,102,4.421052631578948,0,0,,,,,0.4,1.0,positive
31693,Adeshwer Parakh,UgyjgUH9kbGmrYfOzkR4AaABAg,plzzz subscribe and share my video for video search- my first trickshot video gaming with sk plzzzzz plzzzzz,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,18,108,5.055555555555555,0,0,,,,,0.25,0.3333333333333333,positive
31695,AL Music,Ugw4kbKKvCrj0JQkgFt4AaABAg,1.subscibe to me 2. Turn on my bell 3. Say you done to subscribe,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,14,64,3.642857142857143,0,0,,,,,0.0,0.0,neutral
31697,Cool Hy,Ugx-IeCnTrUt1b8WXat4AaABAg,Bhi kuch bhe copy karny sy strike nhn aae ge kya.,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,49,3.5454545454545454,0,0,,,,,0.0,0.0,neutral
31700,Educate zone,Ugy8kxHN6oRuQy8qNhR4AaABAg,Kisi bhi content par video banake use pahle unlisted me rakhenge .aur jab pura process ho jay to use public kar denge then us video par 10k views aa jayenge. Please Reply👍,1 year ago (edited),getting_more_views_on_youtube,GSFRXFI0pKc,32,171,4.375,0,0,,,,👍,0.0,0.06666666666666667,neutral
31702,FuturePRO,Ugy7SmPvF_rWSOtATEp4AaABAg,WANT TO GET FREE SUB? 1 SUB ME 2 COMMENT DONE 3 I SUB BACK,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,15,58,2.933333333333333,3,12,,,,,0.2,0.4,positive
31704,YOU TUBER KING,UgymQm70TaG_70SxpzN4AaABAg,meme aage 4 youtube chanel banayi he but 1000 view bhi nahi aaye or ye nai chanel he meri tum mere video ko ak bar apni chanel par dikhana bhai plzz req you,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,33,156,3.757575757575758,2,0,,,,,-0.5,0.5,negative
31707,Ather Ramzan,Ugyabk-jKK1Sr_6AYxt4AaABAg,Yr baki to sb theek hai but 2 mint k kaam ko ap 10 mint m btaty ho so plz to the point video bnao,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,25,97,2.92,2,0,,,,,0.0,0.0,neutral
31709,SR VIDEO TRICKS sr video tricks,UgySg31JcsrORnv2lZN4AaABAg,dost mera channel sabscrib kardo maine tumhara channel sabscrib kiya hai,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,72,5.636363636363637,0,0,,,,,0.0,0.0,neutral
31710,Seagull Sound,Ugwj_aweR7JBUkmJC6l4AaABAg,Anyone want support each other channel? Comment down below sub to sub us,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,13,72,4.615384615384615,0,0,,,,,-0.14027777777777778,0.3319444444444445,negative
31711,Hoorain Henna Art,UgzkCSJxCQygd6gwAb14AaABAg,sub to me and comment done then i'll sub back 100%,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,50,3.6363636363636362,0,0,,,,,0.0,0.0,neutral
31715,Daddy's Kitchen,UgzGuWCTknF6rZ7u8Bx4AaABAg,Bro..liked it.. I have completed 10k views how can I my channel monetised. Please suggest my friend,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,17,99,4.882352941176471,0,2,,,,,0.0,0.0,neutral
31717,,UgzKd2iqdjlzvgCf6vR4AaABAg,Plz sub me I will sub you back I promise...let's do it.(notification on),1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,13,72,4.615384615384615,0,2,,,,,0.0,0.0,neutral
31720,The Mallu Reporter,UgxvWNKHDDjDfMzEXEl4AaABAg.8aGwIaP0CrA8b3OerQjVCO,Fz TecH Bangla Hi Apko Australia say channel promoter chahiyatho Watsup karna +61411530864,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,13,90,6.0,0,0,,,,,0.0,0.0,neutral
31728,Gaunle TV,UgyFJ5xJCJefkvbTrmt4AaABAg,mera ek channel 2 mahinese block huwa hai kya e phir khulega ? recover ho sakta hai ?,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,18,85,3.7777777777777777,1,0,,,,,0.0,0.0,neutral
31729,Crazy Cousins,Ugy6Jgqs_8smfj4rxnV4AaABAg,who will subs cribe me i will subscribe him so lets build our channel like this,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,16,79,4.0,0,0,,,,,0.0,0.0,neutral
31730,Karachi People,UgyJkDYXjK8HeI84UJR4AaABAg,ktne pyar se samjhaya bhaiya ne :) .. leykin kuch bachon ko abi bhe samjh nhe i :) aub kya hoga appp logo ka .....,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,25,114,3.6,0,0,,,,,0.5,1.0,positive
31732,Karachi People,UgyJkDYXjK8HeI84UJR4AaABAg.8aF_tL0Q9R58aFtuerPdKi,-maine apna chanel bnaya ...par 2 days hogae he adsense se confirm nae hua mtlb youtube ne ab tak motiv ke confirmation nhe bheji he ... asa q he app bta skte he,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,33,161,3.909090909090909,1,0,,,,,0.0,0.0,neutral
31733,Karachi People,UgyJkDYXjK8HeI84UJR4AaABAg.8aF_tL0Q9R58aFu1plZVDX,aur meri old videos ke earning b mlegi ya nhe ... ?,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,51,3.3333333333333335,0,0,,,,,0.1,0.2,positive
31734,fun always,UgyU4b9CM2OM5VGu1vF4AaABAg,Bahi apne bada kiya hai ki aap hamari madad kroge so plz mujhe apki madad ki bahut jaroorat hai bhai plz coll me 9720417922. Wattsup no 9720420018 plz plz plz plz plz plz plz plzzzzzz,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,35,183,4.257142857142857,1,0,,,,,0.0,0.0,neutral
31735,fun always,Ugw8cr_ovlb37xV8SnB4AaABAg,Bhai apna no do yaar maine abhi abhi new channal banaya hai mujhe apki madda chahiye plz ya is no pr 9720420018 whatsup no hao Colling 9720419722 hai plz rply,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,30,158,4.3,2,0,,,,,0.13636363636363635,0.45454545454545453,positive
31736,Mama'S Beauty,UgxUmUFEY4cAFoc0ol94AaABAg,sir mai nahi ker payi jo bataya apne plz help me maine apna new chanel banaya h plz help,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,19,88,3.6842105263157894,0,0,,,,,0.13636363636363635,0.45454545454545453,positive
31741,All about tech hindi,Ugyb0YrOf-fXelK2nul4AaABAg.8aElKzkcW8H8aG2yUnWYrd,+Yash S Soni oo7 Soni chrome ko use kro.desk mood me lake,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,12,57,3.8333333333333335,0,1,,,,,0.0,0.0,neutral
31742,Life In Canada Vlog,Ugyb0YrOf-fXelK2nul4AaABAg.8aElKzkcW8H8bYsY3nNfBL,Yash S Soni oo7 Soni Please subscribe my channel I’ll just start new,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,13,68,4.3076923076923075,0,1,,,,,0.13636363636363635,0.45454545454545453,positive
31744,Something Crazy,Ugx6tFAKXVmI1NeuvZt4AaABAg,I cannot change my youtube channel name because I already changed three times can I get any help!!,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,18,98,4.5,0,3,,,,,0.0,0.0,neutral
31750,Kripalsinh Jadeja,UgzjCt9bWLqdJCKIysN4AaABAg,Bhai mene abhi abhi YouTube channel banay yahe to plz mare help layak koi video bana o na Yebhi video nuje bahot achha laga Good video,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,26,134,4.1923076923076925,0,0,,,,,0.7,0.6000000000000001,positive
31753,World of Cricket,UgydUQTGFENiAhtRwex4AaABAg,For subscription Sub my channel Type done on my vedio when done I will subsrcibe all of you who do these two things Thank you,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,25,125,4.04,0,1,,,,,0.0,0.0,neutral
31754,Mr. Nade,Ugz-VwC99SGfby1Y2kV4AaABAg,they unlisted our public me farak kya hai? our unlisted q karna cheahea?,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,13,72,4.615384615384615,0,0,,,,,0.0,0.06666666666666667,neutral
31759,Empire state,UgzrnjEmf6KKkwHVEiR4AaABAg,Agar mein wwe ki video ko upload karu to usme apna wwe ka naam daal sakta hu aur description mein kya du please send your answer,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,26,128,3.9615384615384617,0,0,,,,,0.0,0.0,neutral
31763,SANKET SAVALIYA,UgxQzi5PFpyiyraRZ8B4AaABAg,Video ko Unlist hee rehne dena hai ya Public karna hai,1 year ago,getting_more_views_on_youtube,GSFRXFI0pKc,11,54,4.0,0,0,,,,,0.0,0.06666666666666667,neutral
